,obj,endobj,stream,endstream,xref,trailer,startxref,/Page,/Encrypt,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24
7123,12,12,6,6,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7124,42,42,37,37,0,0,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0
7125,40,40,11,11,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7126,426,426,15,15,2,2,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0
7127,45,45,13,13,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7128,32,32,10,10,2,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0
7129,50,50,16,16,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7130,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7131,48,48,42,42,0,0,3,2,0,10,0,0,0,0,2,0,0,0,8,0,0
7132,32,32,12,12,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7133,39,39,28,28,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7134,27,27,5,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7135,48,48,17,17,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,318,318,123,123,3,3,3,2,0,0,4,5,2,0,2,0,0,0,0,0,0
7137,54,54,13,13,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
7138,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7139,218,218,57,57,4,4,3,4,0,8,0,0,0,0,2,0,0,0,0,0,0
7140,54,54,25,25,2,2,2,4,0,16,0,0,0,0,0,0,0,0,0,0,0
7141,36,36,8,8,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7142,74,74,48,48,2,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0
7143,299,299,57,57,2,2,2,33,0,0,0,0,0,0,1,0,0,0,0,0,0
7144,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7145,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7146,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7147,23,23,12,12,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7148,182,182,14,14,2,2,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0
7149,232,232,46,46,0,0,2,1,0,10,0,0,0,0,2,0,0,0,0,0,0
7150,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,27,27,10,10,2,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0
7152,221,221,41,41,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
7153,259,259,36,36,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7154,217,217,27,27,2,2,2,1,0,0,1,2,0,0,1,0,0,0,0,0,0
7155,33,33,9,9,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7156,34,34,22,22,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7157,72,72,19,19,2,2,2,8,0,6,0,0,0,0,0,0,0,0,0,0,0
7158,139,139,81,81,2,2,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0
7159,37,37,11,11,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7160,146,146,31,31,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7161,37,37,12,12,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7162,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7163,79,79,8,8,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
7164,111,111,70,70,0,0,4,7,0,16,0,0,0,0,1,0,0,0,0,0,0
7165,43,43,18,18,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
7166,94,94,29,29,2,2,1,2,0,3,2,3,1,0,1,0,0,0,0,0,0
7167,180,180,57,57,2,2,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0
7168,35,35,10,10,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7169,69,69,63,63,0,0,3,2,0,14,0,0,0,0,2,0,0,0,8,0,0
7170,46,46,12,12,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
7171,32,32,20,20,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7172,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7173,88,88,9,9,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
7174,54,54,27,27,2,2,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0
7175,29,29,11,11,2,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0
7176,98,98,62,62,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0
7177,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7178,26,26,14,14,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7179,21,21,6,6,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
7180,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7181,72,72,28,28,2,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0
7182,101,101,9,9,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
7183,31,31,28,28,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
7184,71,71,18,18,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
7185,55,55,48,48,0,0,5,3,0,14,0,0,0,0,2,0,0,0,0,0,0
7186,54,54,18,18,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7187,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7188,28,28,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7189,108,108,98,98,0,0,5,3,0,11,1,1,0,0,2,0,0,0,0,0,0
7190,38,38,11,11,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7191,53,53,23,23,2,2,2,13,0,7,0,0,0,0,0,0,0,0,0,0,0
7192,39,39,13,13,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7193,35,35,17,17,2,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0
7194,374,374,221,221,2,2,1,2,0,6,2,3,60,0,1,0,0,0,0,0,0
7195,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7196,38,38,10,10,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7197,66,66,29,29,2,2,2,10,0,8,0,0,0,0,0,0,0,0,0,0,0
7198,35,35,8,8,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7199,27,27,18,18,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,65,65,59,59,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0
7201,120,120,20,20,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7202,21,21,7,7,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
7203,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7204,373,373,45,45,2,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0
7205,50,50,44,44,0,0,5,2,0,14,0,0,0,0,2,0,0,0,0,0,0
7206,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,194,194,54,54,2,2,2,36,2,3,0,0,0,0,0,0,0,0,0,0,0
7208,55,55,43,43,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7209,46,46,31,31,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
7210,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,39,39,28,28,0,0,2,9,0,14,0,0,0,0,0,0,0,0,0,0,0
7212,45,45,10,10,2,2,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0
7213,284,284,32,32,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7214,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7215,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7216,27,27,7,7,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7217,188,188,8,8,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
7218,30,30,9,9,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7219,27,27,7,7,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7220,208,208,59,59,1,1,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0
7221,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7222,222,222,108,108,3,3,3,2,0,0,1,2,0,0,2,0,0,0,0,0,0
7223,66,66,33,33,2,2,2,4,0,3,0,0,0,0,1,0,0,0,0,0,0
7224,42,42,12,12,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7225,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7226,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7227,25,25,8,8,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
7228,18,18,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7229,109,109,24,24,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7230,82,82,73,73,0,0,5,5,0,20,0,0,0,0,2,0,0,0,0,0,0
7231,117,117,50,50,6,6,4,2,0,5,0,0,0,0,2,0,0,0,0,0,0
7232,28,28,7,7,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7233,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7234,28,28,23,23,0,0,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0
7235,62,62,15,15,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7236,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7237,196,196,83,83,2,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0
7238,94,94,30,30,2,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0
7239,57,57,9,9,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7240,29,29,11,11,2,2,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0
7241,85,85,77,77,0,0,5,4,0,17,0,0,0,0,2,0,0,0,0,0,0
7242,110,110,18,18,2,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0
7243,86,86,44,44,2,2,2,5,0,3,0,0,0,0,1,0,0,0,0,0,0
7244,67,67,23,23,2,2,2,19,0,0,0,0,0,0,0,0,0,0,1,0,0
7245,228,228,24,24,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7246,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7247,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7248,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7249,46,46,34,34,0,0,3,2,0,7,0,0,0,0,2,0,0,0,0,0,0
7250,27,27,7,7,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7251,21,21,9,9,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7252,31,31,8,8,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7253,50,50,18,18,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7254,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7255,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7256,29,29,17,17,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7257,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7258,60,60,26,26,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7259,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7260,67,67,54,54,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
7261,54,54,46,46,0,0,4,4,0,15,0,0,0,0,2,0,0,0,0,0,0
7262,45,45,16,16,2,2,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0
7263,44,44,10,10,2,2,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0
7264,137,137,49,49,4,4,3,3,0,4,0,0,0,0,2,0,0,0,0,0,0
7265,69,69,23,23,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7266,260,260,251,251,0,0,3,5,0,45,0,0,0,0,2,0,0,0,8,0,0
7267,59,59,18,18,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7268,43,43,5,5,3,3,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0
7269,87,87,20,20,2,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0
7270,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7271,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7272,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7273,39,39,10,10,2,2,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0
7274,46,46,40,40,0,0,3,2,0,8,0,0,0,0,2,0,0,0,8,0,0
7275,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7276,38,38,10,10,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7277,32,32,10,10,2,2,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0
7278,32,32,29,29,0,0,2,1,0,6,0,0,0,0,1,0,0,0,0,0,0
7279,63,63,40,40,2,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0
7280,41,41,10,10,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7281,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7282,37,37,10,10,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7283,23,23,11,11,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7284,301,301,34,34,0,0,2,1,0,10,0,0,0,0,2,0,0,0,0,0,0
7285,27,27,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7286,285,285,61,61,3,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0
7287,46,46,12,12,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7288,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7289,74,74,11,11,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0
7290,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7291,112,112,102,102,0,0,3,6,0,20,0,0,0,0,2,0,0,0,8,0,0
7292,23,23,11,11,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7293,252,252,241,241,0,0,3,7,0,58,0,0,0,0,2,0,0,0,8,0,0
7294,34,34,30,30,0,0,2,2,0,10,0,0,0,0,0,0,0,0,0,0,0
7295,63,63,57,57,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0
7296,45,45,40,40,0,0,3,1,0,8,0,0,0,0,2,0,0,0,8,0,0
7297,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7298,48,48,42,42,0,0,3,2,0,9,0,0,0,0,2,0,0,0,8,0,0
7299,127,127,21,21,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7300,25,25,13,13,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7301,136,136,23,23,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7302,34,34,9,9,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7303,27,27,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7304,9,9,4,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7305,84,84,34,34,2,2,2,22,0,6,0,0,0,0,0,0,0,0,0,0,0
7306,77,77,70,70,0,0,3,3,0,42,0,0,0,0,2,0,0,0,8,0,0
7307,243,243,134,134,2,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0
7308,133,133,126,126,0,0,3,3,0,14,0,0,0,0,2,0,0,0,9,0,0
7309,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7310,428,428,49,49,4,4,2,34,0,4,0,0,0,0,0,0,0,0,0,0,0
7311,46,46,33,33,0,0,3,2,0,6,0,0,0,0,2,0,0,0,0,0,0
7312,60,60,22,22,2,2,2,19,0,0,0,0,0,0,0,0,0,0,1,0,0
7313,123,123,8,8,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
7314,26,26,6,6,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7315,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7316,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7317,96,96,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7318,47,47,13,13,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
7319,182,182,92,92,3,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0
7320,163,163,153,153,0,0,3,6,0,16,0,0,0,0,2,0,0,0,8,0,0
7321,112,112,13,13,2,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0
7322,138,138,132,132,0,0,3,2,0,12,0,0,0,0,2,0,0,0,9,0,0
7323,34,34,10,10,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7324,825,825,160,160,2,2,2,3,0,0,1,2,1,0,1,0,0,0,0,0,0
7325,25,25,5,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7326,81,81,63,63,0,0,2,16,0,19,0,0,0,0,0,0,0,0,0,0,0
7327,77,77,15,15,3,3,3,6,0,0,0,0,0,2,0,0,0,0,0,0,0
7328,46,46,42,42,0,0,2,2,0,10,0,0,1,0,0,0,0,0,0,0,0
7329,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7330,51,51,16,16,2,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0
7331,60,60,54,54,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0
7332,69,69,21,21,2,2,2,16,0,2,0,0,0,0,0,0,0,0,0,0,0
7333,16,16,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7334,36,36,24,24,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7335,36,36,11,11,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
7336,39,39,5,5,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0
7337,244,244,7,7,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
7338,96,96,28,28,2,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0
7339,24,24,7,7,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7340,33,33,30,30,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
7341,32,32,13,13,2,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0
7342,106,106,45,45,2,2,2,38,0,3,0,0,0,0,0,0,0,0,0,0,0
7343,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7344,33,33,10,10,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7345,31,31,10,10,2,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0
7346,24,24,3,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7347,40,40,10,10,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7348,350,350,90,90,0,0,7,0,0,19,1,1,0,0,3,0,0,0,0,0,0
7349,27,27,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7350,295,295,287,287,0,0,3,4,0,17,0,0,0,0,2,0,0,0,8,0,0
7351,27,27,8,8,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7352,32,32,8,8,2,2,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0
7353,134,134,28,28,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7354,44,44,11,11,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7355,171,171,26,26,2,2,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0
7356,106,106,46,46,4,4,4,3,0,0,0,1,0,0,2,1,0,0,0,0,0
7357,108,108,48,48,2,2,2,36,0,8,0,0,0,0,0,0,0,0,0,0,0
7358,78,78,22,22,2,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0
7359,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7360,44,44,17,17,2,2,2,7,0,5,0,0,0,0,0,0,0,0,0,0,0
7361,67,67,27,27,2,2,2,21,0,3,0,0,0,0,0,0,0,0,0,0,0
7362,237,237,65,65,6,6,4,2,0,5,0,0,0,0,2,0,0,0,0,0,0
7363,21,21,4,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7364,48,48,41,41,0,0,4,3,0,12,0,0,0,0,2,0,0,0,0,0,0
7365,61,61,20,20,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7366,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7367,28,28,25,25,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0
7368,38,38,11,11,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
7369,25,25,11,11,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7370,62,62,56,56,0,0,2,4,0,21,0,0,0,0,1,3,0,0,0,0,0
7371,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7372,44,44,10,10,2,2,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0
7373,50,50,44,44,0,0,3,2,0,8,0,0,0,0,2,0,0,0,8,0,0
7374,35,35,16,16,2,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0
7375,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7376,147,147,30,30,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7377,27,27,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7378,54,54,24,24,2,2,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0
7379,82,82,34,34,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
7380,78,78,72,72,0,0,3,2,0,11,0,0,0,0,2,0,0,0,9,0,0
7381,319,319,312,312,0,0,6,1,0,18,0,0,0,0,3,0,0,0,17,0,0
7382,568,568,82,82,2,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0
7383,42,42,17,17,2,2,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0
7384,39,39,26,26,0,0,3,2,0,6,0,0,0,0,2,0,0,0,0,0,0
7385,65,65,6,6,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7386,152,152,76,76,3,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0
7387,75,75,37,37,2,2,2,3,0,2,0,0,0,0,1,0,0,0,0,0,0
7388,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7389,113,113,107,107,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0
7390,62,62,11,11,2,2,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0
7391,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7392,34,34,31,31,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
7393,34,34,6,6,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
7394,206,206,188,188,0,0,6,11,0,23,0,0,0,0,2,0,0,0,0,0,0
7395,56,56,12,12,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7396,280,280,67,67,4,4,3,8,0,9,0,0,0,0,2,0,0,0,0,0,0
7397,57,57,16,16,2,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
7398,60,60,52,52,0,0,3,4,0,11,0,0,0,0,2,0,0,0,8,0,0
7399,78,78,69,69,0,0,6,2,0,23,0,0,0,0,4,0,0,0,0,0,0
7400,27,27,8,8,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7401,50,50,13,13,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
7402,129,129,23,23,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7403,19,19,5,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7404,27,27,7,7,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7405,19,19,15,15,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0
7406,163,163,23,23,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0
7407,66,66,26,26,6,6,4,16,0,3,0,0,0,0,0,0,0,0,0,0,0
7408,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7409,27,27,6,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7410,32,32,8,8,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7411,381,381,254,254,3,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0
7412,73,73,46,46,2,2,2,14,0,29,0,0,0,0,0,0,0,0,0,0,0
7413,40,40,15,15,2,2,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0
7414,120,120,24,24,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7415,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7416,259,259,67,67,2,2,2,2,0,0,1,2,0,0,1,0,0,0,0,0,0
7417,54,54,18,18,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7418,49,49,13,13,2,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
7419,18,18,10,10,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7420,47,47,13,13,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
7421,278,278,82,82,2,2,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0
7422,114,114,23,23,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7423,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7424,30,30,9,9,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
7425,21,21,6,6,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7426,35,35,12,12,2,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0
7427,38,38,17,17,6,6,4,1,0,1,0,0,0,2,0,0,0,0,0,0,0
7428,108,108,99,99,0,0,5,3,0,17,0,0,0,0,3,0,0,0,0,0,0
7429,35,35,30,30,0,0,3,1,0,5,0,0,0,0,2,0,0,0,0,0,0
7430,84,84,25,25,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
